"","X","Fips","year","qtr","state","gdp","revenuepop","rev_state_total","rev_local_total","popestimate","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","avg_wkly_wage"
"5788",5788,30,1986,2,"Montana",10979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5789",5789,30,1986,3,"Montana",10979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5790",5790,30,1986,4,"Montana",10979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5791",5791,30,1987,1,"Montana",11383,1387.45465838509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5792",5792,30,1987,2,"Montana",11383,1387.45465838509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5793",5793,30,1987,3,"Montana",11383,1387.45465838509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5794",5794,30,1987,4,"Montana",11383,1387.45465838509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5795",5795,30,1988,1,"Montana",11703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5796",5796,30,1988,2,"Montana",11703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5797",5797,30,1988,3,"Montana",11703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5798",5798,30,1988,4,"Montana",11703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5799",5799,30,1989,1,"Montana",12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5800",5800,30,1989,2,"Montana",12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5801",5801,30,1989,3,"Montana",12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5802",5802,30,1989,4,"Montana",12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5803",5803,30,1990,1,"Montana",13242,NA,NA,NA,800204,27409,274312,274064,277623,1200401195,0,335
"5804",5804,30,1990,2,"Montana",13242,NA,NA,NA,800204,27572,282990,289137,295393,1304721729,0,347
"5805",5805,30,1990,3,"Montana",13242,NA,NA,NA,800204,27641,283858,287055,296774,1254334819,0,334
"5806",5806,30,1990,4,"Montana",13242,NA,NA,NA,800204,27549,294497,291726,290239,1371316385,0,361
"5807",5807,30,1991,1,"Montana",13875,NA,NA,NA,809680,28088,279107,279587,281516,1253464969,0,344
"5808",5808,30,1991,2,"Montana",13875,NA,NA,NA,809680,28417,287077,295168,299813,1371924487,0,359
"5809",5809,30,1991,3,"Montana",13875,NA,NA,NA,809680,28594,289306,294683,306232,1357121112,0,352
"5810",5810,30,1991,4,"Montana",13875,NA,NA,NA,809680,28201,303255,299948,300480,1480676627,0,378
"5811",5811,30,1992,1,"Montana",14937,1944.08880778589,NA,NA,825770,28458,291093,292209,295595,1368957259,0,359
"5812",5812,30,1992,2,"Montana",14937,1944.08880778589,NA,NA,825770,28686,302899,309577,316480,1498961239,0,372
"5813",5813,30,1992,3,"Montana",14937,1944.08880778589,NA,NA,825770,29053,301241,304236,314872,1446319877,0,363
"5814",5814,30,1992,4,"Montana",14937,1944.08880778589,NA,NA,825770,28981,312227,311773,308985,1599579309,0,396
"5815",5815,30,1993,1,"Montana",16054,NA,NA,NA,844761,29155,298133,300491,303838,1428680691,0,365
"5816",5816,30,1993,2,"Montana",16054,NA,NA,NA,844761,29632,311769,318688,326396,1594133133,0,384
"5817",5817,30,1993,3,"Montana",16054,NA,NA,NA,844761,29888,309937,314785,324722,1545324812,0,376
"5818",5818,30,1993,4,"Montana",16054,NA,NA,NA,844761,30126,324069,320383,320089,1701882327,0,407
"5819",5819,30,1994,1,"Montana",17062,NA,NA,NA,861306,30801,309937,310911,314569,1522297928,0,376
"5820",5820,30,1994,2,"Montana",17062,NA,NA,NA,861306,31684,322610,330253,336828,1681919824,0,392
"5821",5821,30,1994,3,"Montana",17062,NA,NA,NA,861306,32252,326034,331460,343953,1683107883,0,388
"5822",5822,30,1994,4,"Montana",17062,NA,NA,NA,861306,32689,338220,336646,334832,1758978954,0,402
"5823",5823,30,1995,1,"Montana",17519,NA,NA,NA,876553,33154,322023,323925,327519,1640685204,0,389
"5824",5824,30,1995,2,"Montana",17519,NA,NA,NA,876553,32619,333506,340633,349249,1743054257,0,393
"5825",5825,30,1995,3,"Montana",17519,NA,NA,NA,876553,33198,333633,340229,350502,1722813913,0,388
"5826",5826,30,1995,4,"Montana",17519,NA,NA,NA,876553,32358,348203,344209,342839,1853640886,0,413
"5827",5827,30,1996,1,"Montana",18119,NA,NA,NA,886254,32992,333079,335069,338259,1726544111,0,396
"5828",5828,30,1996,2,"Montana",18119,NA,NA,NA,886254,33941,345410,352864,359758,1845657296,0,403
"5829",5829,30,1996,3,"Montana",18119,NA,NA,NA,886254,34776,345453,350330,360758,1837255066,0,401
"5830",5830,30,1996,4,"Montana",18119,NA,NA,NA,886254,34581,357712,354506,351023,1981588469,0,430
"5831",5831,30,1997,1,"Montana",19178,2196.91922639363,NA,NA,889865,35059,337517,338862,341756,1794211089,0,407
"5832",5832,30,1997,2,"Montana",19178,2196.91922639363,NA,NA,889865,34912,348596,356843,362365,1928097386,0,417
"5833",5833,30,1997,3,"Montana",19178,2196.91922639363,NA,NA,889865,35424,350173,355053,365639,1930063750,0,416
"5834",5834,30,1997,4,"Montana",19178,2196.91922639363,NA,NA,889865,35422,362839,359602,359192,2121976037,0,453
"5835",5835,30,1998,1,"Montana",20381,NA,NA,NA,892431,35748,348234,348992,351805,1894391178,0,417
"5836",5836,30,1998,2,"Montana",20381,NA,NA,NA,892431,35913,359795,368128,373927,2096724845,0,439
"5837",5837,30,1998,3,"Montana",20381,NA,NA,NA,892431,36067,362157,365951,375117,2026689839,0,424
"5838",5838,30,1998,4,"Montana",20381,NA,NA,NA,892431,35815,372127,369686,368849,2242469877,0,466
"5839",5839,30,1999,1,"Montana",20874,NA,NA,NA,897507,36151,355275,357819,362287,1983783466,0,426
"5840",5840,30,1999,2,"Montana",20874,NA,NA,NA,897507,36468,368996,375602,382393,2187996439,0,448
"5841",5841,30,1999,3,"Montana",20874,NA,NA,NA,897507,36833,369186,372499,381593,2129690412,0,438
"5842",5842,30,1999,4,"Montana",20874,NA,NA,NA,897507,36938,375727,373309,372867,2335762724,0,480
"5843",5843,30,2000,1,"Montana",21535,NA,NA,NA,903773,37746,363966,366120,372740,2165150847,0,453
"5844",5844,30,2000,2,"Montana",21535,NA,NA,NA,903773,38073,375822,385585,391383,2339859248,0,468
"5845",5845,30,2000,3,"Montana",21535,NA,NA,NA,903773,38424,375603,380480,389286,2249272755,0,453
"5846",5846,30,2000,4,"Montana",21535,NA,NA,NA,903773,38812,384411,381879,379526,2443575569,0,492
"5847",5847,30,2001,1,"Montana",22495,NA,NA,NA,906961,39914,372156,373411,377136,2267403099,1725999855,466
"5848",5848,30,2001,2,"Montana",22495,NA,NA,NA,906961,40115,380982,389471,396830,2461528922,1440850444,487
"5849",5849,30,2001,3,"Montana",22495,NA,NA,NA,906961,40869,380992,385239,393212,2371773252,1074435912,472
"5850",5850,30,2001,4,"Montana",22495,NA,NA,NA,906961,41010,388309,385401,383717,2571665296,839051876,513
"5851",5851,30,2002,1,"Montana",23773,2346.35384615385,NA,NA,911667,41749,373891,375075,377550,2336952937,1763782699,479
"5852",5852,30,2002,2,"Montana",23773,2346.35384615385,NA,NA,911667,42156,383606,392720,400471,2560656853,1537341313,502
"5853",5853,30,2002,3,"Montana",23773,2346.35384615385,NA,NA,911667,42991,387534,390244,398247,2497592134,1178391484,490
"5854",5854,30,2002,4,"Montana",23773,2346.35384615385,NA,NA,911667,42273,394575,391905,392119,2697374715,935075658,528
"5855",5855,30,2003,1,"Montana",25510,NA,NA,NA,919630,41574,380972,382240,384483,2446418521,1845506721,492
"5856",5856,30,2003,2,"Montana",25510,NA,NA,NA,919630,41970,390017,397630,404649,2692666581,1611484805,521
"5857",5857,30,2003,3,"Montana",25510,NA,NA,NA,919630,42222,390613,396627,402653,2613829765,1247393348,507
"5858",5858,30,2003,4,"Montana",25510,NA,NA,NA,919630,41860,399781,396003,396821,2836244448,986617476,549
"5859",5859,30,2004,1,"Montana",27583,2625.63174946004,2435.413,1375.16,930009,42166,383907,386263,391401,2594528522,1932924734,515
"5860",5860,30,2004,2,"Montana",27583,2625.63174946004,2435.413,1375.16,930009,42050,401490,408211,417992,2810324394,1660894423,528
"5861",5861,30,2004,3,"Montana",27583,2625.63174946004,2435.413,1375.16,930009,41424,403802,406736,413077,2778285591,1306959740,524
"5862",5862,30,2004,4,"Montana",27583,2625.63174946004,2435.413,1375.16,930009,40877,410433,408750,409126,3044504478,1029163574,572
"5863",5863,30,2005,1,"Montana",29850,2910.62803741117,2768.776,1472.955,940102,39463,394593,398252,403580,2762670608,2037878346,533
"5864",5864,30,2005,2,"Montana",30064,2910.62803741117,2768.776,1472.955,940102,40010,408509,415848,424586,2992790172,1759418016,553
"5865",5865,30,2005,3,"Montana",30771,2910.62803741117,2768.776,1472.955,940102,40451,413013,417356,424490,3065937139,1446738802,564
"5866",5866,30,2005,4,"Montana",31864,2910.62803741117,2768.776,1472.955,940102,40548,422129,420301,418868,3230831920,1075425839,591
"5867",5867,30,2006,1,"Montana",31972,3190.74009490293,3109.527,1588.601,952692,40309,408872,411546,416406,3066883718,2261857767,572
"5868",5868,30,2006,2,"Montana",32590,3190.74009490293,3109.527,1588.601,952692,41030,421876,430463,442417,3227870167,1881770411,575
"5869",5869,30,2006,3,"Montana",33362,3190.74009490293,3109.527,1588.601,952692,41198,425487,429622,434601,3244318488,1494325752,581
"5870",5870,30,2006,4,"Montana",33731,3190.74009490293,3109.527,1588.601,952692,41407,431750,429861,431280,3500367576,1146092518,625
"5871",5871,30,2007,1,"Montana",34903,3381,3376.519,1721.483,964706,41708,420277,422368,428725,3301050454,2444009366,599
"5872",5872,30,2007,2,"Montana",35864,3381,3376.519,1721.483,964706,42223,432654,440924,449711,3501973274,2047534115,611
"5873",5873,30,2007,3,"Montana",36120,3381,3376.519,1721.483,964706,42704,435524,440391,445881,3486892130,1617969582,609
"5874",5874,30,2007,4,"Montana",36902,3381,3376.519,1721.483,964706,42761,443169,439916,440326,3780943203,1240263119,659
"5875",5875,30,2008,1,"Montana",36750,3526,3571.495,1808.111,976415,42669,426640,428479,431993,3488140075,2572741335,625
"5876",5876,30,2008,2,"Montana",37137,3526,3571.495,1808.111,976415,42898,435162,444202,450125,3627850389,2113736821,630
"5877",5877,30,2008,3,"Montana",37274,3526,3571.495,1808.111,976415,43047,437566,440685,445991,3608376693,1673009734,629
"5878",5878,30,2008,4,"Montana",36505,3526,3571.495,1808.111,976415,43056,441120,435494,433631,3849674350,1260380339,678
"5879",5879,30,2009,1,"Montana",36010,3629,3614.605,1983.349,983982,42549,414702,413532,413470,3379530242,2469252895,628
"5880",5880,30,2009,2,"Montana",35723,3629,3614.605,1983.349,983982,42636,419864,426703,434168,3531984220,2054410136,636
"5881",5881,30,2009,3,"Montana",36237,3629,3614.605,1983.349,983982,42571,420187,422103,428577,3507188543,1659294354,637
"5882",5882,30,2009,4,"Montana",36348,3629,3614.605,1983.349,983982,42332,424937,421342,419211,3814072419,1272187769,696
"5883",5883,30,2010,1,"Montana",38136,3356,3503.954,1962.652,990641,41899,405072,406088,410639,3352829841,2413737660,633
"5884",5884,30,2010,2,"Montana",38072,3356,3503.954,1962.652,990641,42191,416803,426098,431857,3635021434,2119373031,658
"5885",5885,30,2010,3,"Montana",38418,3356,3503.954,1962.652,990641,42314,419489,421881,428406,3561833697,1700249455,647
"5886",5886,30,2010,4,"Montana",38875,3356,3503.954,1962.652,990641,42168,425285,420129,419030,3953827437,1345478000,722
"5887",5887,30,2011,1,"Montana",40483,3476,3354.033,1967.439,997821,41836,406590,407764,412050,3483285750,2495046997,655
"5888",5888,30,2011,2,"Montana",41006,3476,3354.033,1967.439,997821,41932,418592,426833,433383,3777106291,2170823471,682
"5889",5889,30,2011,3,"Montana",41195,3476,3354.033,1967.439,997821,42085,422494,426542,433887,3821332798,1782426955,687
"5890",5890,30,2011,4,"Montana",42062,3476,3354.033,1967.439,997821,42084,430888,427070,426621,4048272554,1354732817,727
"5891",5891,30,2012,1,"Montana",42374,3603,3444.785,1979.268,1005196,41859,413788,414802,419283,3818755396,2697973090,706
"5892",5892,30,2012,2,"Montana",42029,3603,3444.785,1979.268,1005196,42266,426101,435545,441785,3956450886,2260391629,700
"5893",5893,30,2012,3,"Montana",42506,3603,3444.785,1979.268,1005196,42574,429525,434146,441243,3897795009,1790148144,689
"5894",5894,30,2012,4,"Montana",42487,3603,3444.785,1979.268,1005196,42760,438923,434167,434469,4289929106,1419590354,757
"5895",5895,30,2013,1,"Montana",43062,3799,3603.653,2038.472,1014314,42674,421906,424023,427022,3901065772,2813091480,707
"5896",5896,30,2013,2,"Montana",42861,3799,3603.653,2038.472,1014314,43085,433816,442946,448272,4116188307,2365669128,717
"5897",5897,30,2013,3,"Montana",43316,3799,3603.653,2038.472,1014314,43273,435797,439879,446229,4041432219,1880409331,706
"5898",5898,30,2013,4,"Montana",43677,3799,3603.653,2038.472,1014314,43463,443178,439372,439966,4356403209,1474209728,760
"5899",5899,30,2014,1,"Montana",44243,3841,3635.477,2110.416,1022867,43355,426494,427614,429340,4065442168,2920869553,731
"5900",5900,30,2014,2,"Montana",45227,3841,3635.477,2110.416,1022867,43652,437070,445709,453190,4247245884,2459267815,734
"5901",5901,30,2014,3,"Montana",45397,3841,3635.477,2110.416,1022867,44042,441704,443777,449465,4232707573,1974443922,732
"5902",5902,30,2014,4,"Montana",45387,3841,3635.477,2110.416,1022867,44557,445526,440110,442379,4568684417,1565015841,794
"5903",5903,30,2015,1,"Montana",45438,4046,3808.447,2214.232,1032073,44241,434004,436242,439973,4255245212,3079184052,749
"5904",5904,30,2015,2,"Montana",46426,4046,3808.447,2214.232,1032073,44773,444414,451124,458465,4421700577,2594121111,754
"5905",5905,30,2015,3,"Montana",45992,4046,3808.447,2214.232,1032073,45323,450258,451505,457632,4471142390,2097575011,759
"5906",5906,30,2015,4,"Montana",45613,4046,3808.447,2214.232,1032073,45789,455696,451778,453164,4824770600,1605097835,818
"5907",5907,30,2016,1,"Montana",45820,NA,NA,NA,1042520,45314,439934,441460,445119,4316544013,3157137628,751
"5908",5908,30,2016,2,"Montana",45943,NA,NA,NA,1042520,45996,452624,459471,467612,4585689036,2694271043,767
"5909",5909,30,2016,3,"Montana",46153,NA,NA,NA,1042520,46085,456231,457229,464430,4729723208,2232746145,792
"5910",5910,30,2016,4,"Montana",46995,NA,NA,NA,1042520,46672,460090,456886,456738,4886339066,1650968496,821
"5911",5911,30,2017,1,"Montana",47120,NA,NA,NA,NA,47422,445256,446626,451078,4656498595,3367083286,800
"5912",5912,30,2017,2,"Montana",47349,NA,NA,NA,NA,48257,457476,465740,473600,4823995868,2804199680,797
"5913",5913,30,2017,3,"Montana",47820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5914",5914,31,1963,1,"Nebraska",4262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5915",5915,31,1963,2,"Nebraska",4262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5916",5916,31,1963,3,"Nebraska",4262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5917",5917,31,1963,4,"Nebraska",4262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5918",5918,31,1964,1,"Nebraska",4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5919",5919,31,1964,2,"Nebraska",4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5920",5920,31,1964,3,"Nebraska",4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5921",5921,31,1964,4,"Nebraska",4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5922",5922,31,1965,1,"Nebraska",4749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5923",5923,31,1965,2,"Nebraska",4749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5924",5924,31,1965,3,"Nebraska",4749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5925",5925,31,1965,4,"Nebraska",4749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5926",5926,31,1966,1,"Nebraska",5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5927",5927,31,1966,2,"Nebraska",5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5928",5928,31,1966,3,"Nebraska",5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5929",5929,31,1966,4,"Nebraska",5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5930",5930,31,1967,1,"Nebraska",5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5931",5931,31,1967,2,"Nebraska",5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5932",5932,31,1967,3,"Nebraska",5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5933",5933,31,1967,4,"Nebraska",5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5934",5934,31,1968,1,"Nebraska",5823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5935",5935,31,1968,2,"Nebraska",5823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5936",5936,31,1968,3,"Nebraska",5823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5937",5937,31,1968,4,"Nebraska",5823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5938",5938,31,1969,1,"Nebraska",6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5939",5939,31,1969,2,"Nebraska",6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5940",5940,31,1969,3,"Nebraska",6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5941",5941,31,1969,4,"Nebraska",6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5942",5942,31,1970,1,"Nebraska",6907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5943",5943,31,1970,2,"Nebraska",6907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5944",5944,31,1970,3,"Nebraska",6907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5945",5945,31,1970,4,"Nebraska",6907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5946",5946,31,1971,1,"Nebraska",7660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5947",5947,31,1971,2,"Nebraska",7660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5948",5948,31,1971,3,"Nebraska",7660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5949",5949,31,1971,4,"Nebraska",7660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5950",5950,31,1972,1,"Nebraska",8487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5951",5951,31,1972,2,"Nebraska",8487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5952",5952,31,1972,3,"Nebraska",8487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5953",5953,31,1972,4,"Nebraska",8487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5954",5954,31,1973,1,"Nebraska",9961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5955",5955,31,1973,2,"Nebraska",9961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5956",5956,31,1973,3,"Nebraska",9961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5957",5957,31,1973,4,"Nebraska",9961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5958",5958,31,1974,1,"Nebraska",10440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5959",5959,31,1974,2,"Nebraska",10440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5960",5960,31,1974,3,"Nebraska",10440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5961",5961,31,1974,4,"Nebraska",10440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5962",5962,31,1975,1,"Nebraska",11875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5963",5963,31,1975,2,"Nebraska",11875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5964",5964,31,1975,3,"Nebraska",11875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5965",5965,31,1975,4,"Nebraska",11875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5966",5966,31,1976,1,"Nebraska",13042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5967",5967,31,1976,2,"Nebraska",13042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5968",5968,31,1976,3,"Nebraska",13042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5969",5969,31,1976,4,"Nebraska",13042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5970",5970,31,1977,1,"Nebraska",13874,784.176621708414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5971",5971,31,1977,2,"Nebraska",13874,784.176621708414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5972",5972,31,1977,3,"Nebraska",13874,784.176621708414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5973",5973,31,1977,4,"Nebraska",13874,784.176621708414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5974",5974,31,1978,1,"Nebraska",15851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5975",5975,31,1978,2,"Nebraska",15851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5976",5976,31,1978,3,"Nebraska",15851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5977",5977,31,1978,4,"Nebraska",15851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5978",5978,31,1979,1,"Nebraska",17423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5979",5979,31,1979,2,"Nebraska",17423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5980",5980,31,1979,3,"Nebraska",17423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5981",5981,31,1979,4,"Nebraska",17423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5982",5982,31,1980,1,"Nebraska",18294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5983",5983,31,1980,2,"Nebraska",18294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5984",5984,31,1980,3,"Nebraska",18294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5985",5985,31,1980,4,"Nebraska",18294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5986",5986,31,1981,1,"Nebraska",20863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5987",5987,31,1981,2,"Nebraska",20863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5988",5988,31,1981,3,"Nebraska",20863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5989",5989,31,1981,4,"Nebraska",20863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5990",5990,31,1982,1,"Nebraska",21265,1040.79393173198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5991",5991,31,1982,2,"Nebraska",21265,1040.79393173198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5992",5992,31,1982,3,"Nebraska",21265,1040.79393173198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5993",5993,31,1982,4,"Nebraska",21265,1040.79393173198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5994",5994,31,1983,1,"Nebraska",21820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5995",5995,31,1983,2,"Nebraska",21820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5996",5996,31,1983,3,"Nebraska",21820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5997",5997,31,1983,4,"Nebraska",21820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5998",5998,31,1984,1,"Nebraska",24631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5999",5999,31,1984,2,"Nebraska",24631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6000",6000,31,1984,3,"Nebraska",24631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6001",6001,31,1984,4,"Nebraska",24631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6002",6002,31,1985,1,"Nebraska",25717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6003",6003,31,1985,2,"Nebraska",25717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6004",6004,31,1985,3,"Nebraska",25717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6005",6005,31,1985,4,"Nebraska",25717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6006",6006,31,1986,1,"Nebraska",26045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6007",6007,31,1986,2,"Nebraska",26045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6008",6008,31,1986,3,"Nebraska",26045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6009",6009,31,1986,4,"Nebraska",26045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6010",6010,31,1987,1,"Nebraska",26760,1480.29674537332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6011",6011,31,1987,2,"Nebraska",26760,1480.29674537332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6012",6012,31,1987,3,"Nebraska",26760,1480.29674537332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6013",6013,31,1987,4,"Nebraska",26760,1480.29674537332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6014",6014,31,1988,1,"Nebraska",29262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6015",6015,31,1988,2,"Nebraska",29262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6016",6016,31,1988,3,"Nebraska",29262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6017",6017,31,1988,4,"Nebraska",29262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6018",6018,31,1989,1,"Nebraska",31332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6019",6019,31,1989,2,"Nebraska",31332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6020",6020,31,1989,3,"Nebraska",31332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6021",6021,31,1989,4,"Nebraska",31332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6022",6022,31,1990,1,"Nebraska",33734,NA,NA,NA,1581660,42970,685764,689097,696304,3138556167,0,350
"6023",6023,31,1990,2,"Nebraska",33734,NA,NA,NA,1581660,43101,706061,716526,723186,3221446192,0,346
"6024",6024,31,1990,3,"Nebraska",33734,NA,NA,NA,1581660,43558,717855,716229,717094,3275464351,0,351
